ErrorCode;ErrorText;TestDateTime;;;;;
122;Tips not found on adapters:               8    ;7/16/2021 5:13:21 PM;;;;;
122;Tips not found on adapters:               8    ;7/16/2021 5:13:21 PM;;;;;
122;Tips not found on adapters:               8    ;7/16/2021 5:13:21 PM;;;;;
122;Tips not found on adapters:               8    ;7/16/2021 5:13:21 PM;;;;;
122;Tips not found on adapters:               8    ;7/16/2021 5:13:21 PM;;;;;
122;Tips not found on adapters:               8    ;7/19/2021 8:43:19 PM;;;;;
122;Tips not found on adapters:               8    ;7/16/2021 5:13:21 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters: 1                  ;7/29/2021 4:57:47 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 6:50:44 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:02:55 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:02:55 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:02:55 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 11:29:57 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 2:38:40 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:00:17 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 7:16:41 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:00:17 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 11:05:19 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 2:51:37 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 6:50:44 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 6:50:44 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 4:52:55 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 2:51:37 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:00:17 PM;;;;;
122;Tips not found on adapters:     3              ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 11:05:19 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 8:40:14 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 9:49:01 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 5:04:13 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 8:40:14 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 9:49:01 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:13:26 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 9:49:01 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 10:39:00 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:     3              ;7/26/2021 10:39:00 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:37:37 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:37:37 PM;;;;;
122;Tips not found on adapters:     3              ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:13:26 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 9:25:54 PM;;;;;
122;Tips not found on adapters:               8    ;7/26/2021 10:39:00 PM;;;;;
122;Tips not found on adapters: 1                  ;7/22/2021 12:34:18 AM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 10:24:43 PM;;;;;
122;Tips not found on adapters: 1                  ;08/05/2021 17:18;;;;;
122;Tips not found on adapters:       4            ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 14:35;;;;;
122;Tips not found on adapters:           6 7      ;08/05/2021 17:18;;;;;
122;Tips not found on adapters:     3              ;08/06/2021 04:37;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 17:38;;;;;
122;Tips not found on adapters:           6 7      ;08/05/2021 17:38;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 17:18;;;;;
122;Tips not found on adapters: 1                  ;08/05/2021 17:38;;;;;
122;Tips not found on adapters: 1                  ;08/05/2021 17:18;;;;;
122;Tips not found on adapters:               8    ;08/03/2021 22:47;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 17:49;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 18:22;;;;;
122;Tips not found on adapters:               8    ;08/03/2021 22:47;;;;;
122;Tips not found on adapters:               8    ;08/03/2021 22:47;;;;;
122;Tips not found on adapters:       4            ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:               8    ;08/03/2021 22:47;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 14:45;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 18:12;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 15:16;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 15:16;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 15:06;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 15:06;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 18:12;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:       4            ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 14:45;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 14:45;;;;;
122;Tips not found on adapters:       4   6        ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 18:22;;;;;
122;Tips not found on adapters:           6        ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:             7      ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:       4   6        ;08/05/2021 18:39;;;;;
122;Tips not found on adapters:       4            ;08/06/2021 05:00;;;;;
122;Tips not found on adapters:       4            ;08/09/2021 15:52;;;;;
122;Tips not found on adapters:       4            ;08/09/2021 16:14;;;;;
122;Tips not found on adapters: 1                  ;06/01/2021 22:37;;;;;
122;Tips not found on adapters: 1                  ;06/05/2021 18:42;;;;;
122;Tips not found on adapters: 1                  ;06/01/2021 22:37;;;;;
122;Tips not found on adapters: 1                  ;5/25/2021 11:41:23 PM;;;;;
122;Tips not found on adapters: 1                  ;5/26/2021 2:09:07 PM;;;;;
122;Tips not found on adapters:     3              ;5/26/2021 2:09:07 PM;;;;;
122;Tips not found on adapters: 1                  ;5/26/2021 2:09:07 PM;;;;;
122;Tips not found on adapters:     3              ;5/26/2021 2:09:07 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;5/24/2021 2:01:50 PM;;;;;
122;Tips not found on adapters: 1                  ;06/11/2021 15:16;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 19:43;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 19:43;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 19:43;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 19:43;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 19:43;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 23:59;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 19:43;;;;;
122;Tips not found on adapters: 1                  ;06/10/2021 00:35;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 23:59;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 23:59;;;;;
122;Tips not found on adapters: 1                  ;06/11/2021 17:36;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 19:31;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 19:31;;;;;
122;Tips not found on adapters:               8    ;5/28/2021 2:58:47 PM;;;;;
122;Tips not found on adapters: 1                  ;5/28/2021 2:58:47 PM;;;;;
122;Tips not found on adapters:               8    ;5/28/2021 2:58:47 PM;;;;;
122;Tips not found on adapters: 1                  ;05/05/2021 15:15;;;;;
122;Tips not found on adapters: 1                  ;05/05/2021 15:15;;;;;
122;Tips not found on adapters: 1                  ;05/05/2021 15:15;;;;;
122;Tips not found on adapters: 1                  ;05/05/2021 15:15;;;;;
122;Tips not found on adapters: 1                  ;05/05/2021 16:20;;;;;
122;Tips not found on adapters: 1                  ;05/04/2021 23:34;;;;;
122;Tips not found on adapters: 1                  ;04/07/2021 21:52;;;;;
122;Tips not found on adapters: 1                  ;04/07/2021 21:52;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/08/2021 14:41;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/10/2021 12:43;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/14/2021 10:48:03 PM;;;;;
122;Tips not found on adapters: 1         6        ;04/10/2021 20:56;;;;;
122;Tips not found on adapters:           6        ;04/10/2021 20:27;;;;;
122;Tips not found on adapters: 1                  ;04/10/2021 20:27;;;;;
122;Tips not found on adapters:           6        ;04/10/2021 20:56;;;;;
122;Tips not found on adapters: 1                  ;04/10/2021 20:56;;;;;
122;Tips not found on adapters:           6        ;04/10/2021 20:56;;;;;
122;Tips not found on adapters: 1                  ;04/10/2021 18:46;;;;;
122;Tips not found on adapters:     3              ;04/10/2021 20:56;;;;;
122;Tips not found on adapters: 1                  ;4/14/2021 2:04:27 AM;;;;;
122;Tips not found on adapters:               8    ;4/14/2021 3:41:06 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/12/2021 19:05;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/12/2021 19:05;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/14/2021 9:47:59 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/13/2021 1:46:39 AM;;;;;
122;Tips not found on adapters:       4            ;4/14/2021 3:20:15 AM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/15/2021 11:21:01 PM;;;;;
122;Tips not found on adapters:       4            ;4/15/2021 11:21:01 PM;;;;;
122;Tips not found on adapters:       4            ;4/20/2021 11:24:44 PM;;;;;
122;Tips not found on adapters: 1                  ;4/15/2021 7:11:36 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/22/2021 7:05:49 PM;;;;;
122;Tips not found on adapters: 1                  ;4/15/2021 7:11:36 PM;;;;;
122;Tips not found on adapters:         5          ;4/20/2021 4:09:13 PM;;;;;
122;Tips not found on adapters:             7      ;4/15/2021 1:44:14 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/20/2021 5:41:40 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/20/2021 5:41:40 PM;;;;;
122;Tips not found on adapters: 1                  ;4/20/2021 5:06:25 PM;;;;;
122;Tips not found on adapters: 1 2 3              ;4/16/2021 1:27:29 AM;;;;;
122;Tips not found on adapters:         5          ;4/20/2021 4:09:13 PM;;;;;
122;Tips not found on adapters: 1                  ;4/19/2021 6:46:39 PM;;;;;
122;Tips not found on adapters:       4            ;4/16/2021 1:57:24 AM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/21/2021 2:12:39 PM;;;;;
122;Tips not found on adapters: 1                  ;4/21/2021 2:41:33 AM;;;;;
122;Tips not found on adapters:       4            ;4/21/2021 1:23:26 AM;;;;;
122;Tips not found on adapters: 1                  ;4/20/2021 5:06:25 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/22/2021 8:40:44 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;4/23/2021 11:01:26 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters: 1                  ;6/24/2021 11:38:00 PM;;;;;
122;Tips not found on adapters: 1                  ;6/24/2021 11:38:00 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:       4            ;6/22/2021 7:56:43 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;6/22/2021 2:24:03 PM;;;;;
122;Tips not found on adapters: 1                  ;6/24/2021 7:19:32 PM;;;;;
122;Tips not found on adapters: 1                  ;6/22/2021 8:33:30 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters: 1                  ;6/22/2021 8:33:30 PM;;;;;
122;Tips not found on adapters:               8    ;6/23/2021 9:52:32 PM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 12:32:24 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 12:32:24 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;07/07/2021 22:11;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;6/25/2021 1:02:00 AM;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 14:54;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 14:54;;;;;
122;Tips not found on adapters: 1                  ;06/09/2021 05:40;;;;;
122;Tips not found on adapters:       4            ;8/14/2021 1:38:18 AM;;;;;
122;Tips not found on adapters:             7      ;8/16/2021 10:10:14 PM;;;;;
122;Tips not found on adapters:       4            ;8/14/2021 2:07:20 AM;;;;;
122;Tips not found on adapters:       4            ;8/16/2021 10:32:07 PM;;;;;
122;Tips not found on adapters:     3              ;04/03/2021 18:33;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/06/2021 21:30;;;;;
122;Tips not found on adapters:           6        ;04/06/2021 22:59;;;;;
122;Tips not found on adapters:           6        ;04/06/2021 22:59;;;;;
122;Tips not found on adapters:     3              ;04/03/2021 18:50;;;;;
122;Tips not found on adapters:           6        ;04/06/2021 13:21;;;;;
122;Tips not found on adapters:     3              ;04/03/2021 18:33;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/07/2021 12:51;;;;;
122;Tips not found on adapters:     3              ;04/03/2021 18:33;;;;;
122;Tips not found on adapters:           6        ;04/06/2021 13:51;;;;;
122;Tips not found on adapters:           6        ;04/06/2021 18:01;;;;;
122;Tips not found on adapters:     3              ;04/03/2021 18:33;;;;;
122;Tips not found on adapters: 1                  ;04/07/2021 15:35;;;;;
122;Tips not found on adapters:     3              ;04/03/2021 18:33;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters:           6        ;7/27/2021 11:26:38 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5          ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 2                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 3                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 5                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 6                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 7                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 4                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 8                  ;6/17/2021 7:28:08 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;6/17/2021 8:06:19 PM;;;;;
122;Tips not found on adapters:       4            ;6/17/2021 8:12:02 PM;;;;;
122;Tips not found on adapters:               8    ;7/27/2021 11:16:36 PM;;;;;
122;Tips not found on adapters:     3              ;7/27/2021 11:22:04 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters:   2 3 4 5   7 8    ;08/06/2021 05:24;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters:     3         8    ;7/27/2021 11:16:36 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;3/24/2021 1:46:13 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:31;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;3/24/2021 1:50:30 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;3/24/2021 1:51:43 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5          ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1                  ;3/24/2021 4:07:33 PM;;;;;
122;Tips not found on adapters: 1                  ;3/24/2021 4:07:33 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters:           6        ;3/29/2021 5:31:59 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:03;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters:           6        ;3/31/2021 4:05:10 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;3/24/2021 1:46:13 PM;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5          ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:23;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters:             7      ;04/02/2021 02:45;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5          ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters:             7      ;04/02/2021 14:58;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters:             7      ;04/01/2021 16:15;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 17:24;;;;;
122;Tips not found on adapters: 1 2 3 4 5 6 7 8    ;04/01/2021 04:38;;;;;
122;Tips not found on adapters:               8    ;6/19/2021 3:13:04 PM;;;;;
122;Tips not found on adapters:               8    ;6/19/2021 3:13:04 PM;;;;;
122;Tips not found on adapters:               8    ;6/19/2021 3:00:16 PM;;;;;
122;Tips not found on adapters:               8    ;6/19/2021 3:39:08 PM;;;;;
122;Tips not found on adapters:               8    ;6/19/2021 3:39:08 PM;;;;;
122;Tips not found on adapters: 1                  ;6/19/2021 3:39:08 PM;;;;;
